mode,num_runs,t_eachsimulation,packet_drop_len,is_exp_drop,queue_size,rho,theta,lambda,mu,gamma,results_lossrates,results_state_probabilities,avg_packet_loss_rate,variance_packet_loss_rate,loss_confidence,state_probabilities_confidence
waitroom,10,10000000.0,10000,True,10000000,0.03,0.005,3.75,125,0.625,"[np.float64(0.00495), np.float64(0.005019), np.float64(0.005017), np.float64(0.004941), np.float64(0.004988), np.float64(0.004927), np.float64(0.005056), np.float64(0.004905), np.float64(0.004967), np.float64(0.005008)]","[array([2.48354380e-03, 1.47001997e-02, 7.14980488e-05, 4.44407511e-02,
       2.21325150e-04, 2.22012976e-04, 2.22154041e-06, 8.83094980e-02,
       4.46226058e-04, 4.37888820e-04, 4.30479128e-06, 4.37188880e-04,
       4.03031856e-06, 3.56474802e-06, 6.86742536e-08, 1.31310060e-01,
       1.56744648e-01, 1.55976803e-01, 1.32789752e-01, 9.90348333e-02,
       6.57738685e-02, 3.89278222e-02, 2.10468680e-02, 1.04436366e-02,
       4.88759661e-03, 2.06911162e-03, 7.83144278e-04, 2.84989603e-04,
       1.04946763e-04, 3.48989405e-05, 1.10460215e-05, 1.10867251e-06,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       2.79905429e-02]), array([2.56063838e-03, 1.48799145e-02, 7.53455719e-05, 4.42184687e-02,
       2.19532181e-04, 2.19872925e-04, 2.58799511e-06, 8.79223390e-02,
       4.45043939e-04, 4.41754709e-04, 4.85547395e-06, 4.32829934e-04,
       4.53693989e-06, 4.05369101e-06, 4.09325772e-08, 1.30448214e-01,
       1.55860558e-01, 1.55734694e-01, 1.33073867e-01, 9.93592993e-02,
       6.59300670e-02, 3.96058963e-02, 2.16612231e-02, 1.06902091e-02,
       4.84118980e-03, 2.07282917e-03, 8.20252934e-04, 3.28415612e-04,
       1.09868872e-04, 3.09513637e-05, 7.54118523e-06, 2.70147832e-06,
       8.44835407e-07, 7.86660030e-08, 0.00000000e+00, 0.00000000e+00,
       2.79894830e-02]), array([2.49775516e-03, 1.49508641e-02, 7.43088936e-05, 4.41537219e-02,
       2.26895396e-04, 2.20694432e-04, 2.13909298e-06, 8.77455188e-02,
       4.49284176e-04, 4.38811746e-04, 4.19786090e-06, 4.31603279e-04,
       5.14001520e-06, 4.38366242e-06, 7.04354157e-08, 1.31364229e-01,
       1.57154921e-01, 1.56541879e-01, 1.32492735e-01, 9.85415075e-02,
       6.55443340e-02, 3.91171137e-02, 2.12555247e-02, 1.05568215e-02,
       4.84631465e-03, 2.10255684e-03, 8.35785083e-04, 3.09500646e-04,
       1.20060556e-04, 3.90524274e-05, 9.61253018e-06, 2.03763511e-06,
       1.73062111e-07, 2.87795949e-08, 0.00000000e+00, 0.00000000e+00,
       2.79604227e-02]), array([2.49462506e-03, 1.48732551e-02, 7.47514718e-05, 4.43393695e-02,
       2.22407855e-04, 2.23745355e-04, 2.03959551e-06, 8.81707861e-02,
       4.54926581e-04, 4.46689610e-04, 4.25019337e-06, 4.34571775e-04,
       4.35489265e-06, 4.43960081e-06, 1.21384089e-07, 1.31385413e-01,
       1.56595924e-01, 1.55901455e-01, 1.32872214e-01, 9.89788586e-02,
       6.55141793e-02, 3.88678136e-02, 2.12223507e-02, 1.06448647e-02,
       4.96587948e-03, 2.07071358e-03, 8.13268968e-04, 2.89607968e-04,
       1.06924014e-04, 3.80373154e-05, 1.21952525e-05, 3.46454341e-06,
       1.09535414e-06, 1.89265452e-07, 0.00000000e+00, 0.00000000e+00,
       2.79652174e-02]), array([2.48451269e-03, 1.45327615e-02, 7.11267879e-05, 4.43149281e-02,
       2.16316585e-04, 2.16907060e-04, 2.45457058e-06, 8.79644655e-02,
       4.44776712e-04, 4.34738913e-04, 4.26881330e-06, 4.38492540e-04,
       4.75294751e-06, 3.86431052e-06, 1.02982947e-07, 1.31725716e-01,
       1.57550549e-01, 1.56373431e-01, 1.33102585e-01, 9.87199159e-02,
       6.52353812e-02, 3.87747715e-02, 2.11408464e-02, 1.03678644e-02,
       4.67549149e-03, 1.97437124e-03, 8.05777722e-04, 2.93683990e-04,
       1.16274531e-04, 4.35364044e-05, 1.36838234e-05, 3.54458426e-06,
       6.25241959e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       2.79474806e-02]), array([2.51239639e-03, 1.46894383e-02, 7.59553108e-05, 4.41251308e-02,
       2.20078398e-04, 2.19797044e-04, 2.00012273e-06, 8.82109896e-02,
       4.46701228e-04, 4.36986793e-04, 4.58748791e-06, 4.38480436e-04,
       4.52170031e-06, 4.04995900e-06, 1.17272313e-07, 1.31414454e-01,
       1.56529385e-01, 1.55910756e-01, 1.33136041e-01, 9.89025151e-02,
       6.55469868e-02, 3.91168936e-02, 2.11146885e-02, 1.05840428e-02,
       4.90838609e-03, 2.11131594e-03, 8.40410264e-04, 3.18676003e-04,
       1.10246109e-04, 3.38897164e-05, 1.04393335e-05, 2.44648534e-06,
       7.31114225e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       2.80164658e-02]), array([2.57551867e-03, 1.50628860e-02, 7.72875671e-05, 4.41246891e-02,
       2.24998904e-04, 2.21356724e-04, 2.51620972e-06, 8.78385614e-02,
       4.39465646e-04, 4.39709021e-04, 4.05550250e-06, 4.35535922e-04,
       4.62174745e-06, 4.15562506e-06, 5.28184507e-08, 1.31536497e-01,
       1.56587107e-01, 1.55387990e-01, 1.33003613e-01, 9.93014636e-02,
       6.58856643e-02, 3.90722892e-02, 2.11851576e-02, 1.05376633e-02,
       4.81819614e-03, 2.01481015e-03, 7.92840419e-04, 3.04274443e-04,
       9.66109995e-05, 3.06478966e-05, 1.24968808e-05, 1.82530481e-06,
       6.81033901e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       2.79747612e-02]), array([2.43452739e-03, 1.46498405e-02, 7.33939102e-05, 4.40028862e-02,
       2.19960860e-04, 2.18418879e-04, 1.95637645e-06, 8.78009516e-02,
       4.38331106e-04, 4.35897750e-04, 4.42123033e-06, 4.31132101e-04,
       4.29489194e-06, 4.35360443e-06, 9.41620308e-08, 1.31512607e-01,
       1.56458783e-01, 1.56443186e-01, 1.33243559e-01, 9.94257285e-02,
       6.57049934e-02, 3.89336522e-02, 2.09875744e-02, 1.04764079e-02,
       4.75865246e-03, 2.06500560e-03, 8.14248182e-04, 2.98106944e-04,
       1.04989677e-04, 3.39612984e-05, 1.11111907e-05, 4.86510778e-06,
       1.31142884e-06, 8.93439146e-07, 3.55018794e-07, 1.51088377e-07,
       2.79993954e-02]), array([2.38407637e-03, 1.48941131e-02, 7.28617427e-05, 4.45466706e-02,
       2.24867458e-04, 2.25672713e-04, 2.54377751e-06, 8.81377621e-02,
       4.44210902e-04, 4.42581591e-04, 4.03482757e-06, 4.43076553e-04,
       4.60156635e-06, 4.52988973e-06, 1.06741394e-07, 1.31211501e-01,
       1.57359421e-01, 1.56310277e-01, 1.32344787e-01, 9.86218846e-02,
       6.53136363e-02, 3.90478326e-02, 2.11791390e-02, 1.05668672e-02,
       4.85982050e-03, 2.04466170e-03, 8.18444487e-04, 3.23579082e-04,
       1.15405339e-04, 3.84446229e-05, 1.39139362e-05, 2.52995472e-06,
       2.03554890e-06, 1.36035197e-07, 0.00000000e+00, 0.00000000e+00,
       2.79939725e-02]), array([2.42932237e-03, 1.46121702e-02, 7.33625654e-05, 4.37721716e-02,
       2.17295510e-04, 2.20573269e-04, 1.66133005e-06, 8.76009307e-02,
       4.42642891e-04, 4.36366458e-04, 4.34120452e-06, 4.33743008e-04,
       4.47130543e-06, 4.73626576e-06, 6.39220229e-08, 1.31271183e-01,
       1.56777026e-01, 1.56311468e-01, 1.32974729e-01, 9.94829749e-02,
       6.57521441e-02, 3.89588417e-02, 2.12544567e-02, 1.05405912e-02,
       4.89454835e-03, 2.14846210e-03, 8.26661508e-04, 3.24835743e-04,
       1.10280456e-04, 3.93650181e-05, 1.35993986e-05, 4.19805421e-06,
       9.85725072e-07, 2.21992201e-07, 1.52736930e-07, 0.00000000e+00,
       2.80594206e-02])]",0.004978,2.2766222222222214e-09,"[np.float64(0.004943667487378635), np.float64(0.005011932512621363), np.float64(1.371389), np.float64(0.004977799999999999)]","[[np.float64(0.0024438764962105273), np.float64(0.002527506758171308), np.float64(3.364466), np.float64(0.0024856916271909176)], [np.float64(0.014662602455029391), np.float64(0.014906486132841854), np.float64(1.649585), np.float64(0.014784544293935623)], [np.float64(7.26052335602854e-05), np.float64(7.537314046812511e-05), np.float64(3.740961), np.float64(7.398918701420525e-05)], [np.float64(0.04404458363852235), np.float64(0.04436317388771794), np.float64(0.720729), np.float64(0.044203878763120145)], [np.float64(0.00021891072705272264), np.float64(0.00022382493273702183), np.float64(2.219928), np.float64(0.00022136782989487223)], [np.float64(0.00021910736182429016), np.float64(0.00022270291359483273), np.float64(1.627645), np.float64(0.00022090513770956145)], [np.float64(1.99203342826626e-06), np.float64(2.4320887812571294e-06), np.float64(19.893454), np.float64(2.2120611047616947e-06)], [np.float64(0.08780556986944246), np.float64(0.08813479067146232), np.float64(0.374241), np.float64(0.08797018027045239)], [np.float64(0.00044176883401658224), np.float64(0.00044855301358131156), np.float64(1.523984), np.float64(0.0004451609237989469)], [np.float64(0.000436531674813291), np.float64(0.0004417534072595851), np.float64(1.189075), np.float64(0.00043914254103643804)], [np.float64(4.156265216402759e-06), np.float64(4.507211907326329e-06), np.float64(8.101751), np.float64(4.331738561864544e-06)], [np.float64(0.00043301912485878795), np.float64(0.00043831176044918104), np.float64(1.214839), np.float64(0.0004356654426539845)], [np.float64(4.3227841792127914e-06), np.float64(4.7424808792823e-06), np.float64(9.259447), np.float64(4.5326325292475456e-06)], [np.float64(3.966301520757193e-06), np.float64(4.459969833238545e-06), np.float64(11.717361), np.float64(4.213135676997869e-06)], [np.float64(6.37915079044378e-08), np.float64(1.0407359096278326e-07), np.float64(47.993399), np.float64(8.393254943361053e-08)], [np.float64(0.13107505189525018), np.float64(0.13156092278177703), np.float64(0.369996), np.float64(0.1313179873385136)], [np.float64(0.15641215587972646), np.float64(0.15711150866216128), np.float64(0.446124), np.float64(0.15676183227094387)], [np.float64(0.1558272887708143), np.float64(0.15635109935449742), np.float64(0.335584), np.float64(0.15608919406265587)], [np.float64(0.13269712006801115), np.float64(0.13310965678256143), np.float64(0.310403), np.float64(0.1329033884252863)], [np.float64(0.09879097201171348), np.float64(0.09928282426300601), np.float64(0.496635), np.float64(0.09903689813735975)], [np.float64(0.06545507152558382), np.float64(0.06578517942756466), np.float64(0.503059), np.float64(0.06562012547657424)], [np.float64(0.038879930639157484), np.float64(0.03920465466513891), np.float64(0.831724), np.float64(0.039042292652148196)], [np.float64(0.021074383555596727), np.float64(0.021335182251112566), np.float64(1.229905), np.float64(0.021204782903354646)], [np.float64(0.010473679438890078), np.float64(0.010608114305287563), np.float64(1.275365), np.float64(0.01054089687208882)], [np.float64(0.0047871800096347976), np.float64(0.00490403510594649), np.float64(2.411567), np.float64(0.004845607557790644)], [np.float64(0.0020322398848213984), np.float64(0.002102527707331832), np.float64(3.399844), np.float64(0.002067383796076615)], [np.float64(0.0008023590404418836), np.float64(0.0008278077284005074), np.float64(3.122219), np.float64(0.0008150833844211955)], [np.float64(0.0002962769803397799), np.float64(0.0003188570264205645), np.float64(7.341505), np.float64(0.0003075670033801722)], [np.float64(0.00010474780582157291), np.float64(0.00011437365758152466), np.float64(8.785859), np.float64(0.00010956073170154879)], [np.float64(3.335082526856128e-05), np.float64(3.920617550727019e-05), np.float64(16.140001), np.float64(3.6278500387915735e-05)], [np.float64(1.0110433832684196e-05), np.float64(1.301747667562408e-05), np.float64(25.138828), np.float64(1.1563955254154138e-05)], [np.float64(2.054371640597214e-06), np.float64(3.6899924539773675e-06), np.float64(56.946976), np.float64(2.8721820472872907e-06)], [np.float64(4.373236010618915e-07), np.float64(1.2593453103032947e-06), np.float64(96.898305), np.float64(8.483344556825931e-07)], [np.float64(-4.024325601573295e-08), np.float64(3.498787748322949e-07), np.float64(251.987907), np.float64(1.5481775940828097e-07)], [np.float64(-3.305163030459009e-08), np.float64(1.3460277508844862e-07), np.float64(330.18713), np.float64(5.0775572391929265e-08)], [np.float64(-1.9069727777324462e-08), np.float64(4.928740326085432e-08), np.float64(452.431433), np.float64(1.5108837741764928e-08)], [np.float64(0.027966903661277312), np.float64(0.028012528731043734), np.float64(0.163007), np.float64(0.027989716196160523)]]"
waitroom,10,10000000.0,10000,True,10000000,0.03,0.01,3.75,125,1.25,"[np.float64(0.009938), np.float64(0.009785), np.float64(0.009854), np.float64(0.009917), np.float64(0.009853), np.float64(0.009811), np.float64(0.009951), np.float64(0.010039), np.float64(0.00997), np.float64(0.009803)]","[array([5.02063421e-02, 1.48342918e-01, 1.48181201e-03, 2.20095660e-01,
       2.21538995e-03, 2.17793246e-03, 4.36685634e-05, 2.17346232e-01,
       2.21620015e-03, 2.16955079e-03, 4.50393374e-05, 2.13024905e-03,
       4.09337580e-05, 4.24735897e-05, 1.43797271e-06, 1.60889099e-01,
       9.52564465e-02, 4.72722995e-02, 2.00403659e-02, 7.48152480e-03,
       2.42711474e-03, 7.21585846e-04, 2.00673339e-04, 4.74478456e-05,
       8.05855214e-06, 1.49577297e-06, 9.26073381e-07, 5.50224980e-09,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.70971159e-02]), array([4.97287583e-02, 1.47476305e-01, 1.47324003e-03, 2.19717562e-01,
       2.21334421e-03, 2.18234756e-03, 4.48073173e-05, 2.17140443e-01,
       2.21050297e-03, 2.17135922e-03, 4.57081294e-05, 2.12969619e-03,
       4.37441506e-05, 4.16023987e-05, 1.13974494e-06, 1.61281197e-01,
       9.61986007e-02, 4.76952529e-02, 2.00861166e-02, 7.50420585e-03,
       2.48415949e-03, 7.28230657e-04, 1.92466212e-04, 5.47600220e-05,
       1.35454159e-05, 2.29578900e-06, 3.93620592e-07, 4.09390600e-08,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.71381738e-02]), array([5.04411730e-02, 1.48203217e-01, 1.49160752e-03, 2.19560636e-01,
       2.21625388e-03, 2.18636724e-03, 4.41348719e-05, 2.17656355e-01,
       2.21435598e-03, 2.18415043e-03, 4.43432846e-05, 2.14107204e-03,
       4.35499262e-05, 4.25785453e-05, 1.15002658e-06, 1.61349990e-01,
       9.54087105e-02, 4.71348234e-02, 1.98708630e-02, 7.29682721e-03,
       2.38779042e-03, 7.23457915e-04, 2.04675885e-04, 5.59584686e-05,
       1.27243563e-05, 2.63649134e-06, 3.10869802e-08, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.70805656e-02]), array([4.98887116e-02, 1.47096837e-01, 1.47455775e-03, 2.19902431e-01,
       2.21731981e-03, 2.16775281e-03, 4.28161467e-05, 2.17564169e-01,
       2.22198126e-03, 2.18161432e-03, 4.37298560e-05, 2.12900562e-03,
       4.10630272e-05, 4.28916485e-05, 1.20290045e-06, 1.61523075e-01,
       9.58666596e-02, 4.74678365e-02, 2.00563693e-02, 7.41473074e-03,
       2.52361271e-03, 7.44614985e-04, 1.98844605e-04, 5.56518233e-05,
       1.09477273e-05, 1.88783943e-06, 9.06356126e-08, 8.93681309e-08,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.71195058e-02]), array([4.91972076e-02, 1.47417748e-01, 1.47231955e-03, 2.19333593e-01,
       2.21419773e-03, 2.16664283e-03, 4.20206076e-05, 2.17846473e-01,
       2.22978810e-03, 2.17027606e-03, 4.42560253e-05, 2.12411576e-03,
       4.34400924e-05, 4.20989296e-05, 1.50037948e-06, 1.61746483e-01,
       9.59762666e-02, 4.76316749e-02, 2.01231120e-02, 7.53274675e-03,
       2.50367634e-03, 7.29242063e-04, 1.95760529e-04, 4.55588860e-05,
       1.16246868e-05, 1.26844964e-06, 1.88885868e-07, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.71567192e-02]), array([5.00839392e-02, 1.48107447e-01, 1.48275199e-03, 2.19503354e-01,
       2.20771839e-03, 2.18399858e-03, 4.55441119e-05, 2.16849031e-01,
       2.20546940e-03, 2.17280301e-03, 4.30363194e-05, 2.13064488e-03,
       4.33984825e-05, 4.14788716e-05, 1.06429836e-06, 1.61226469e-01,
       9.59609770e-02, 4.76599676e-02, 2.01047090e-02, 7.41792161e-03,
       2.42742030e-03, 6.97025722e-04, 1.87193853e-04, 4.61014157e-05,
       1.08112291e-05, 2.23311192e-06, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.71574906e-02]), array([4.96654209e-02, 1.47254117e-01, 1.47797105e-03, 2.19320099e-01,
       2.21811370e-03, 2.16770602e-03, 4.38403118e-05, 2.17986690e-01,
       2.22344853e-03, 2.17023735e-03, 4.41688524e-05, 2.11393858e-03,
       4.42041253e-05, 4.18118290e-05, 1.17499567e-06, 1.61503941e-01,
       9.56352895e-02, 4.74829757e-02, 2.02321756e-02, 7.62735313e-03,
       2.56353231e-03, 7.48939970e-04, 2.07164237e-04, 4.82484978e-05,
       1.17735017e-05, 2.63168845e-06, 2.96919340e-07, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.71627352e-02]), array([4.99262318e-02, 1.48667389e-01, 1.47681947e-03, 2.20186240e-01,
       2.22508101e-03, 2.18437115e-03, 4.41327770e-05, 2.16876374e-01,
       2.21781840e-03, 2.18629593e-03, 4.59859667e-05, 2.14435285e-03,
       4.33132288e-05, 4.47117772e-05, 1.37177871e-06, 1.61307373e-01,
       9.55793797e-02, 4.70931506e-02, 1.99675310e-02, 7.34367672e-03,
       2.41688640e-03, 7.11890863e-04, 1.92131805e-04, 4.21706317e-05,
       1.04960635e-05, 1.47896498e-06, 3.91301153e-07, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.70629540e-02]), array([4.96149110e-02, 1.47771800e-01, 1.48290314e-03, 2.19227829e-01,
       2.21158987e-03, 2.17538037e-03, 4.41165418e-05, 2.17583513e-01,
       2.22044130e-03, 2.17485195e-03, 4.40432739e-05, 2.13456718e-03,
       4.00728297e-05, 4.07682660e-05, 1.03790152e-06, 1.61434150e-01,
       9.58583898e-02, 4.74411746e-02, 2.01887723e-02, 7.57746378e-03,
       2.54130209e-03, 7.56958039e-04, 1.98435990e-04, 4.42628621e-05,
       9.31660309e-06, 1.00714385e-06, 4.62689989e-07, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.71804789e-02]), array([4.95696311e-02, 1.47667285e-01, 1.47159197e-03, 2.19460825e-01,
       2.21654352e-03, 2.16577638e-03, 4.35156893e-05, 2.17393730e-01,
       2.21129841e-03, 2.16673986e-03, 4.22295212e-05, 2.13069449e-03,
       4.27449573e-05, 4.30555472e-05, 1.13283334e-06, 1.61591907e-01,
       9.59606431e-02, 4.76140019e-02, 2.02504558e-02, 7.46772430e-03,
       2.43572945e-03, 6.84358257e-04, 1.92990510e-04, 3.98378352e-05,
       8.33212728e-06, 1.10484533e-06, 5.42133716e-08, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.71260659e-02])]",0.009892,6.978988888888866e-09,"[np.float64(0.009832338838792004), np.float64(0.009951861161207998), np.float64(1.20826), np.float64(0.009892100000000001)]","[[np.float64(0.04957717493232202), np.float64(0.050087290405031855), np.float64(1.023666), np.float64(0.04983223266867694)], [np.float64(0.14743372685981604), np.float64(0.14816728591630668), np.float64(0.496317), np.float64(0.14780050638806136)], [np.float64(0.0014740808771566357), np.float64(0.0014830340148611913), np.float64(0.605532), np.float64(0.0014785574460089135)], [np.float64(0.2193919859232004), np.float64(0.21986965983722426), np.float64(0.217489), np.float64(0.21963082288021232)], [np.float64(0.0022123052160862677), np.float64(0.002218805194337968), np.float64(0.293379), np.float64(0.002215555205212118)], [np.float64(0.00216991637145961), np.float64(0.0021817387093311584), np.float64(0.543349), np.float64(0.0021758275403953842)], [np.float64(4.3161309572664916e-05), np.float64(4.4558078168369045e-05), np.float64(3.184629), np.float64(4.385969387051698e-05)], [np.float64(0.2171511679979506), np.float64(0.2176974341140625), np.float64(0.251244), np.float64(0.21742430105600655)], [np.float64(0.0022120296951473007), np.float64(0.002222231205203048), np.float64(0.460122), np.float64(0.0022171304501751744)], [np.float64(0.002169926423835423), np.float64(0.0021796493608574195), np.float64(0.447075), np.float64(0.0021747878923464212)], [np.float64(4.344028859723016e-05), np.float64(4.506782466386618e-05), np.float64(3.67771), np.float64(4.425405663054817e-05)], [np.float64(0.0021248147468224225), np.float64(0.002136852580434027), np.float64(0.564935), np.float64(0.002130833663628225)], [np.float64(4.163026625050162e-05), np.float64(4.3662649364291576e-05), np.float64(4.765655), np.float64(4.26464578073966e-05)], [np.float64(4.157046939257894e-05), np.float64(4.312381117782697e-05), np.float64(3.668115), np.float64(4.2347140285202955e-05)], [np.float64(1.1074734905297452e-06), np.float64(1.335092862695566e-06), np.float64(18.637723), np.float64(1.2212831766126556e-06)], [np.float64(0.16121706401878166), np.float64(0.1615536731235786), np.float64(0.208575), np.float64(0.16138536857118013)], [np.float64(0.09556158016845198), np.float64(0.09597869243167848), np.float64(0.435535), np.float64(0.09577013630006523)], [np.float64(0.047294070363376906), np.float64(0.04760456116243285), np.float64(0.654363), np.float64(0.04744931576290488)], [np.float64(0.02000820940330863), np.float64(0.020175884684777677), np.float64(0.834536), np.float64(0.020092047044043153)], [np.float64(0.0073936451598960885), np.float64(0.007539189817078936), np.float64(1.949324), np.float64(0.007466417488487512)], [np.float64(0.0024281780271088516), np.float64(0.002514066824440836), np.float64(3.4757), np.float64(0.002471122425774844)], [np.float64(0.0007084113836324489), np.float64(0.0007408494796839282), np.float64(4.476502), np.float64(0.0007246304316581886)], [np.float64(0.00019264199681448408), np.float64(0.00020142539611997688), np.float64(4.457816), np.float64(0.00019703369646723048)], [np.float64(4.3924564716962315e-05), np.float64(5.207509284158947e-05), np.float64(16.980327), np.float64(4.799982877927589e-05)], [np.float64(9.483905290722314e-06), np.float64(1.2042147310205413e-05), np.float64(23.768798), np.float64(1.0763026300463863e-05)], [np.float64(1.3628796773887491e-06), np.float64(2.2451397041892186e-06), np.float64(48.905504), np.float64(1.8040096907889839e-06)], [np.float64(8.237270883589859e-08), np.float64(4.847125487132481e-07), np.float64(141.897478), np.float64(2.8354262877457337e-07)], [np.float64(-7.54399713530478e-09), np.float64(3.470588526686816e-08), np.float64(311.0968), np.float64(1.358094406578169e-08)], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [np.float64(0.017100712912961922), np.float64(0.017155648024201744), np.float64(0.320729), np.float64(0.017128180468581833)]]"
