mode,num_runs,t_eachsimulation,packet_drop_len,is_exp_drop,queue_size,rho,theta,lambda,mu,gamma,results_lossrates,results_state_probabilities,avg_packet_loss_rate,variance_packet_loss_rate,loss_confidence,state_probabilities_confidence
waitroom,5,10000000.0,10000,True,10000000,1.2,0.05,60.0,50,2.5,"[np.float64(0.171006), np.float64(0.170221), np.float64(0.171087), np.float64(0.172612), np.float64(0.170936)]","[array([3.80260714e-07, 0.00000000e+00, 1.58863689e-07, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 3.22029784e-08, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 1.73767449e-07, 0.00000000e+00,
       1.76070908e-06, 5.21802793e-06, 9.97146078e-06, 2.65122536e-05,
       5.10121271e-05, 8.31331222e-05, 1.50943011e-04, 2.26706178e-04,
       3.05177236e-04, 4.22479765e-04, 5.23710441e-04, 5.67391613e-04,
       6.33614891e-04, 6.09097045e-04, 6.00776785e-04, 4.89826720e-04,
       4.21906983e-04, 3.40346730e-04, 2.84444170e-04, 2.10971772e-04,
       9.94034254e-01]), array([4.47578834e-07, 0.00000000e+00, 3.03295329e-07, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 6.20787407e-08, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 2.84335718e-07, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 3.62496673e-07, 8.53809699e-07,
       3.66287743e-07, 1.86999561e-06, 7.37156406e-06, 2.41501829e-05,
       5.05783778e-05, 8.52715468e-05, 1.39532132e-04, 2.19937069e-04,
       2.97638329e-04, 4.15289021e-04, 4.95247527e-04, 5.57247312e-04,
       5.79604353e-04, 6.04971778e-04, 5.73356074e-04, 5.25131544e-04,
       4.29459289e-04, 3.40501958e-04, 2.48037543e-04, 1.78878126e-04,
       9.94223246e-01]), array([9.21424041e-07, 3.03192305e-07, 6.12907061e-08, 0.00000000e+00,
       7.23486092e-07, 0.00000000e+00, 0.00000000e+00, 1.63769077e-07,
       2.44190940e-07, 0.00000000e+00, 3.83400560e-08, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.41031343e-07,
       1.77083314e-06, 2.14160980e-06, 8.76511703e-06, 2.50692233e-05,
       4.87338881e-05, 9.57948472e-05, 1.47775719e-04, 2.39422074e-04,
       3.12342121e-04, 4.12995352e-04, 5.35418092e-04, 5.67498607e-04,
       6.54757105e-04, 6.39243093e-04, 5.85357499e-04, 5.32934035e-04,
       4.52837492e-04, 3.34949528e-04, 2.49945589e-04, 1.75842063e-04,
       9.93973409e-01]), array([3.09215891e-07, 0.00000000e+00, 4.26902275e-08, 0.00000000e+00,
       2.18459743e-08, 0.00000000e+00, 9.37910232e-07, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 4.67343911e-08, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 8.75247158e-07, 3.61626047e-06, 8.30211732e-06,
       4.09260171e-05, 6.84339526e-05, 1.13077560e-04, 2.02308807e-04,
       2.83601503e-04, 3.87149604e-04, 4.96088421e-04, 5.48557609e-04,
       5.99511422e-04, 6.05154366e-04, 5.79078386e-04, 5.01932457e-04,
       4.34736703e-04, 3.58313952e-04, 2.41320800e-04, 1.67879250e-04,
       9.94357777e-01]), array([1.07208004e-06, 3.14571006e-07, 6.68997567e-07, 4.08601842e-07,
       0.00000000e+00, 3.27136569e-07, 0.00000000e+00, 1.15615125e-07,
       0.00000000e+00, 1.68064084e-07, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.18459554e-07,
       1.96789759e-07, 2.94225840e-06, 8.09217678e-06, 1.86595080e-05,
       3.37223637e-05, 7.88573825e-05, 1.14918290e-04, 1.92613142e-04,
       3.15182847e-04, 4.19398854e-04, 5.05895016e-04, 5.90768692e-04,
       6.29821117e-04, 6.04839823e-04, 5.77309855e-04, 5.05530384e-04,
       3.92207499e-04, 3.08905266e-04, 2.58260547e-04, 1.89451638e-04,
       9.94248633e-01])]",0.171172,7.671192999999864e-07,"[np.float64(0.17008488427924492), np.float64(0.17225991572075502), np.float64(1.270667), np.float64(0.17117239999999997)]","[[np.float64(1.9650837045615161e-07), np.float64(1.0557154360934152e-06), np.float64(137.228994), np.float64(6.261119032747834e-07)], [np.float64(-8.657323591702272e-08), np.float64(3.3367856037787805e-07), np.float64(340.139815), np.float64(1.2355266223042768e-07)], [np.float64(-7.271576758083784e-08), np.float64(5.667707751195028e-07), np.float64(258.872608), np.float64(2.4702750376933245e-07)], [np.float64(-1.4517174835423628e-07), np.float64(3.086124850586474e-07), np.float64(555.289021), np.float64(8.172036835220557e-08)], [np.float64(-2.4981773260701433e-07), np.float64(5.479505591113116e-07), np.float64(535.176419), np.float64(1.4906641325214861e-07)], [np.float64(-1.1622803121880635e-07), np.float64(2.4708265867532467e-07), np.float64(555.289021), np.float64(6.542731372825916e-08)], [np.float64(-3.022963523826034e-07), np.float64(7.151731328071329e-07), np.float64(492.868349), np.float64(2.0643839021226476e-07)], [np.float64(-4.144946414713892e-08), np.float64(1.5320314489481894e-07), np.float64(348.360086), np.float64(5.587684037384001e-08)], [np.float64(-8.675836017799244e-08), np.float64(1.8443473635662204e-07), np.float64(555.289021), np.float64(4.88381880893148e-08)], [np.float64(-5.971132396155964e-08), np.float64(1.269369576575823e-07), np.float64(555.289021), np.float64(3.361281684801133e-08)], [np.float64(-7.460988486871162e-08), np.float64(2.2237395091633343e-07), np.float64(401.970308), np.float64(7.38820330238109e-08)], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [np.float64(-9.303947374782809e-08), np.float64(3.0754512222647894e-07), np.float64(373.495615), np.float64(1.0725282423932542e-07)], [np.float64(-7.581894303307111e-08), np.float64(9.211391814546717e-07), np.float64(235.877027), np.float64(4.226601192108003e-07)], [np.float64(-2.66317606503828e-07), np.float64(1.9041654958001935e-06), np.float64(265.040864), np.float64(8.189239446481828e-07)], [np.float64(5.797185107891613e-07), np.float64(4.639137045600907e-06), np.float64(155.567384), np.float64(2.609427778195034e-06)], [np.float64(4.576914053740325e-06), np.float64(1.054971759139765e-05), np.float64(78.970701), np.float64(7.563315822568988e-06)], [np.float64(1.1277701478801697e-05), np.float64(2.9799612563788007e-05), np.float64(90.180731), np.float64(2.053865702129485e-05)], [np.float64(3.568231977015335e-05), np.float64(5.4306789732528374e-05), np.float64(41.39272), np.float64(4.499455475134086e-05)], [np.float64(6.99476081679114e-05), np.float64(9.46487323793935e-05), np.float64(30.014184), np.float64(8.229817027365245e-05)], [np.float64(0.00011080917898856499), np.float64(0.00015568950567203932), np.float64(33.681462), np.float64(0.00013324934233030215)], [np.float64(0.0001928611458548429), np.float64(0.00023953376196151946), np.float64(21.587958), np.float64(0.00021619745390818117)], [np.float64(0.00028701801960163953), np.float64(0.00031855879496342954), np.float64(10.416771), np.float64(0.00030278840728253454)], [np.float64(0.00039398552363723233), np.float64(0.00042893951477492986), np.float64(8.495061), np.float64(0.0004114625192060811)], [np.float64(0.0004892872106390708), np.float64(0.0005332565886958488), np.float64(8.599999), np.float64(0.0005112718996674598)], [np.float64(0.0005466791071613575), np.float64(0.0005859064258013781), np.float64(6.927039), np.float64(0.0005662927664813678)], [np.float64(0.0005825234857558628), np.float64(0.0006564000694941887), np.float64(11.925931), np.float64(0.0006194617776250258)], [np.float64(0.0005940781734898919), np.float64(0.0006312442681671941), np.float64(6.066337), np.float64(0.000612661220828543)], [np.float64(0.0005698288476883446), np.float64(0.0005965225916320925), np.float64(4.577307), np.float64(0.0005831757196602186)], [np.float64(0.0004891985074348426), np.float64(0.000532943548651894), np.float64(8.559484), np.float64(0.0005110710280433683)], [np.float64(0.00039869536143894146), np.float64(0.00045376382467474384), np.float64(12.919906), np.float64(0.00042622959305684265)], [np.float64(0.0003144746682044306), np.float64(0.00035873230532111535), np.float64(13.1483), np.float64(0.000336603486762773)], [np.float64(0.00023554224150489655), np.float64(0.00027726121787309804), np.float64(16.270942), np.float64(0.0002564017296889973)], [np.float64(0.00016393885019918035), np.float64(0.00020527028921922503), np.float64(22.389174), np.float64(0.0001846045697092027)], [np.float64(0.9939698468718053), np.float64(0.9943650810657562), np.float64(0.039755), np.float64(0.9941674639687808)]]"
waitroom,5,10000000.0,10000,True,10000000,1.2,0.2,60.0,50,10.0,"[np.float64(0.282956), np.float64(0.282137), np.float64(0.281874), np.float64(0.281336), np.float64(0.282212)]","[array([2.43664477e-03, 1.07450145e-02, 4.19491639e-03, 2.21913514e-02,
       9.93420990e-03, 4.70653644e-03, 7.88193687e-03, 2.94348709e-02,
       1.47037489e-02, 6.85818799e-03, 1.29134718e-02, 5.15980603e-03,
       4.19100444e-03, 2.85163209e-03, 1.29974438e-02, 2.87403529e-02,
       2.11610349e-02, 1.28665700e-02, 6.46915309e-03, 2.68649043e-03,
       1.00549024e-03, 3.07013658e-04, 9.75071470e-05, 2.28184762e-05,
       4.75354410e-06, 1.85968499e-06, 8.34337728e-07, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       7.75435345e-01]), array([2.41277747e-03, 1.06985957e-02, 4.09149691e-03, 2.21704633e-02,
       9.83652134e-03, 4.76769847e-03, 7.84396788e-03, 2.98027185e-02,
       1.47973673e-02, 6.86971692e-03, 1.28162431e-02, 5.22913396e-03,
       4.22162079e-03, 2.89843390e-03, 1.29639818e-02, 2.87073625e-02,
       2.13288006e-02, 1.27299229e-02, 6.52281062e-03, 2.72524542e-03,
       1.05743664e-03, 3.20012188e-04, 9.22929578e-05, 2.22689955e-05,
       5.38417850e-06, 1.12157197e-06, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       7.75066604e-01]), array([2.40241874e-03, 1.08230093e-02, 4.18060086e-03, 2.24493234e-02,
       1.00481707e-02, 4.73470507e-03, 7.86111034e-03, 2.98694981e-02,
       1.48097745e-02, 6.92367068e-03, 1.28850640e-02, 5.20970877e-03,
       4.24876319e-03, 2.95176073e-03, 1.28689350e-02, 2.86769810e-02,
       2.10231168e-02, 1.27988424e-02, 6.37245923e-03, 2.75305098e-03,
       1.00034948e-03, 2.96848906e-04, 6.78355766e-05, 1.87646121e-05,
       2.99973531e-06, 3.98270584e-07, 1.45751649e-07, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       7.74721694e-01]), array([2.44160028e-03, 1.05029282e-02, 4.12246041e-03, 2.21353775e-02,
       9.73126432e-03, 4.58698639e-03, 7.78956220e-03, 2.96873477e-02,
       1.45927947e-02, 6.82437634e-03, 1.27658278e-02, 5.23787951e-03,
       4.17032954e-03, 2.84877744e-03, 1.27884357e-02, 2.88583162e-02,
       2.16407799e-02, 1.29098529e-02, 6.56950127e-03, 2.70390162e-03,
       9.83859726e-04, 3.10068078e-04, 1.02497183e-04, 3.04314596e-05,
       5.87019025e-06, 1.64560194e-07, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       7.75658809e-01]), array([2.42964309e-03, 1.06797290e-02, 4.18023684e-03, 2.21912406e-02,
       9.96152649e-03, 4.75156729e-03, 7.91271450e-03, 2.94262448e-02,
       1.47074073e-02, 6.84491597e-03, 1.29518764e-02, 5.17831271e-03,
       4.15763128e-03, 2.85824734e-03, 1.27904457e-02, 2.86874013e-02,
       2.14028058e-02, 1.30317743e-02, 6.58010887e-03, 2.80440129e-03,
       1.00934832e-03, 3.19582336e-04, 8.82735137e-05, 2.51600909e-05,
       4.79145353e-06, 1.67493754e-06, 3.46409237e-07, 1.01440537e-07,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       7.75022491e-01])]",0.282103,3.4534400000000323e-07,"[np.float64(0.28137332402597265), np.float64(0.28283267597402745), np.float64(0.517312), np.float64(0.28210300000000005)]","[[np.float64(0.0024041078117029734), np.float64(0.002445125927842439), np.float64(1.691736), np.float64(0.002424616869772706)], [np.float64(0.010543079816685905), np.float64(0.010836630866962795), np.float64(2.746071), np.float64(0.01068985534182435)], [np.float64(0.004098512402109295), np.float64(0.004209372164417369), np.float64(2.668784), np.float64(0.004153942283263332)], [np.float64(0.022071024208428533), np.float64(0.022384078290834504), np.float64(1.408406), np.float64(0.02222755124963152)], [np.float64(0.009751048643606089), np.float64(0.010053628473699441), np.float64(3.05564), np.float64(0.009902338558652765)], [np.float64(0.004619938725481094), np.float64(0.004799058737923908), np.float64(3.803377), np.float64(0.004709498731702501)], [np.float64(0.0078007659160581645), np.float64(0.007914950799505768), np.float64(1.45313), np.float64(0.007857858357781966)], [np.float64(0.02938885991076984), np.float64(0.029899412086986304), np.float64(1.72227), np.float64(0.029644135998878073)], [np.float64(0.014613573997934094), np.float64(0.014830863122952162), np.float64(1.475926), np.float64(0.014722218560443128)], [np.float64(0.006817876255005503), np.float64(0.006910470900149058), np.float64(1.348955), np.float64(0.006864173577577281)], [np.float64(0.01277337029451091), np.float64(0.012959622950456768), np.float64(1.447579), np.float64(0.012866496622483839)], [np.float64(0.00516169454969631), np.float64(0.00524424183883367), np.float64(1.586542), np.float64(0.00520296819426499)], [np.float64(0.004151498291549109), np.float64(0.004244241401620536), np.float64(2.20929), np.float64(0.004197869846584822)], [np.float64(0.002827198829422523), np.float64(0.002936341773335728), np.float64(3.787358), np.float64(0.0028817703013791253)], [np.float64(0.012761856912224884), np.float64(0.013001839870503205), np.float64(1.862954), np.float64(0.012881848391364045)], [np.float64(0.028642782465190225), np.float64(0.02882538305875257), np.float64(0.635484), np.float64(0.028734082761971397)], [np.float64(0.02101822115304095), np.float64(0.021604394028997782), np.float64(2.750525), np.float64(0.021311307591019367)], [np.float64(0.012725247801608048), np.float64(0.013009537184779806), np.float64(2.209378), np.float64(0.012867392493193927)], [np.float64(0.0063971794342668024), np.float64(0.006608433798641237), np.float64(3.248664), np.float64(0.00650280661645402)], [np.float64(0.0026771881795740558), np.float64(0.0027920477168915728), np.float64(4.200204), np.float64(0.0027346179482328143)], [np.float64(0.0009770720016104122), np.float64(0.0010455217610165178), np.float64(6.768513), np.float64(0.001011296881313465)], [np.float64(0.0002987396519752095), np.float64(0.0003226704141761972), np.float64(7.702084), np.float64(0.00031070503307570335)], [np.float64(7.312089208988699e-05), np.float64(0.0001062416590529788), np.float64(36.931641), np.float64(8.96812755714329e-05)], [np.float64(1.8531941838023773e-05), np.float64(2.9245511857585663e-05), np.float64(44.847807), np.float64(2.3888726847804718e-05)], [np.float64(3.4107874308414755e-06), np.float64(6.108853248333159e-06), np.float64(56.684194), np.float64(4.759820339587317e-06)], [np.float64(1.1052661393287923e-07), np.float64(1.977083496651641e-06), np.float64(178.822365), np.float64(1.0438050552922601e-06)], [np.float64(-1.6725698449786764e-07), np.float64(6.978564299580982e-07), np.float64(326.089076), np.float64(2.6529972273011527e-07)], [np.float64(-3.604070923605777e-08), np.float64(7.661692420673644e-08), np.float64(555.289021), np.float64(2.0288107485339334e-08)], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [np.float64(0.7747238577080601), np.float64(0.7756381194389211), np.float64(0.117942), np.float64(0.7751809885734906)]]"
waitroom,5,10000000.0,10000,True,10000000,1.2,0.35,60.0,50,17.5,"[np.float64(0.373078), np.float64(0.373051), np.float64(0.37352), np.float64(0.373206), np.float64(0.371712)]","[array([3.25070192e-02, 6.96775397e-02, 4.15587025e-02, 7.12134158e-02,
       4.88128053e-02, 2.46033183e-02, 4.65832051e-02, 4.51662820e-02,
       3.55819532e-02, 1.75134400e-02, 3.87147884e-02, 1.28913958e-02,
       1.53059653e-02, 1.07216499e-02, 4.25932314e-02, 2.06422311e-02,
       7.06076634e-03, 1.91738000e-03, 4.22254911e-04, 7.87312336e-05,
       1.45595118e-05, 3.58277796e-06, 3.93159702e-07, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       4.16415389e-01]), array([3.22274342e-02, 6.99288207e-02, 4.14812751e-02, 7.05945066e-02,
       4.90125530e-02, 2.47047065e-02, 4.68073632e-02, 4.50612894e-02,
       3.57691340e-02, 1.72450856e-02, 3.88029094e-02, 1.26945419e-02,
       1.54147106e-02, 1.06165877e-02, 4.23699523e-02, 2.01299409e-02,
       6.97338145e-03, 1.90911198e-03, 4.10108268e-04, 7.15949664e-05,
       1.15818023e-05, 1.73776825e-06, 6.11205651e-07, 5.92697993e-08,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       4.17761002e-01]), array([3.24443436e-02, 6.97805148e-02, 4.18356216e-02, 7.03786939e-02,
       4.89702019e-02, 2.43817255e-02, 4.66753159e-02, 4.47910115e-02,
       3.55740785e-02, 1.72029347e-02, 3.87475482e-02, 1.26790758e-02,
       1.52659089e-02, 1.06568551e-02, 4.27301084e-02, 2.04297755e-02,
       7.05396362e-03, 1.86433709e-03, 4.23652605e-04, 8.49418507e-05,
       1.53080594e-05, 8.76967031e-07, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       4.18013206e-01]), array([3.24579491e-02, 6.98090156e-02, 4.15397722e-02, 7.08388000e-02,
       4.89947008e-02, 2.45232901e-02, 4.66479292e-02, 4.52087315e-02,
       3.55764787e-02, 1.72217307e-02, 3.85267100e-02, 1.27110404e-02,
       1.53869783e-02, 1.08481881e-02, 4.27688184e-02, 2.03161388e-02,
       7.10153503e-03, 1.94928517e-03, 4.34547332e-04, 8.12578263e-05,
       9.24057757e-06, 8.67584907e-07, 1.27787816e-07, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       4.17046867e-01]), array([3.22941922e-02, 6.94967608e-02, 4.15691824e-02, 7.02258664e-02,
       4.88302837e-02, 2.44940241e-02, 4.66988188e-02, 4.45705865e-02,
       3.58232861e-02, 1.70907713e-02, 3.88199112e-02, 1.26857941e-02,
       1.53450888e-02, 1.05428163e-02, 4.27150965e-02, 2.04947847e-02,
       7.14017287e-03, 1.93488698e-03, 4.26143988e-04, 8.19205476e-05,
       1.51039285e-05, 2.38448649e-06, 3.17774906e-07, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       4.18701806e-01])]",0.372913,4.857418000000142e-07,"[np.float64(0.3720480200517214), np.float64(0.3737787799482786), np.float64(0.464118), np.float64(0.3729134)]","[[np.float64(0.032238229056231894), np.float64(0.03253414625571676), np.float64(0.913714), np.float64(0.03238618765597433)], [np.float64(0.06953724889235079), np.float64(0.06993981177345567), np.float64(0.577246), np.float64(0.06973853033290323)], [np.float64(0.041425930409152475), np.float64(0.04176789113781769), np.float64(0.822082), np.float64(0.04159691077348508)], [np.float64(0.07016550708131661), np.float64(0.07113500603182538), np.float64(1.372251), np.float64(0.07065025655657099)], [np.float64(0.048806115257582036), np.float64(0.04904210264627175), np.float64(0.482354), np.float64(0.04892410895192689)], [np.float64(0.024391162190812846), np.float64(0.0246916635767183), np.float64(1.224467), np.float64(0.024541412883765573)], [np.float64(0.046580582592206085), np.float64(0.046784470243411314), np.float64(0.436754), np.float64(0.0466825264178087)], [np.float64(0.044622451696842376), np.float64(0.04529670866459335), np.float64(1.499696), np.float64(0.04495958018071786)], [np.float64(0.03551431707523912), np.float64(0.03581565515424925), np.float64(0.844913), np.float64(0.03566498611474418)], [np.float64(0.01706076084516718), np.float64(0.017448824066401046), np.float64(2.249017), np.float64(0.017254792455784113)], [np.float64(0.03857680832359612), np.float64(0.03886793855893642), np.float64(0.75184), np.float64(0.03872237344126627)], [np.float64(0.012620991721919387), np.float64(0.012843747460720232), np.float64(1.749523), np.float64(0.01273236959131981)], [np.float64(0.015269249144188694), np.float64(0.015418211636686344), np.float64(0.970836), np.float64(0.015343730390437519)], [np.float64(0.010533809292403044), np.float64(0.010820629546833466), np.float64(2.686282), np.float64(0.010677219419618255)], [np.float64(0.042433922004279055), np.float64(0.04283696076557814), np.float64(0.945314), np.float64(0.0426354413849286)], [np.float64(0.02016334987275913), np.float64(0.02064179850747438), np.float64(2.345041), np.float64(0.020402574190116755)], [np.float64(0.006988633989298756), np.float64(0.00714329373327643), np.float64(2.188799), np.float64(0.007065963861287593)], [np.float64(0.0018748711127797575), np.float64(0.0019551293796474596), np.float64(4.191032), np.float64(0.0019150002462136086)], [np.float64(0.00041241371033769186), np.float64(0.00043426913149809875), np.float64(5.162599), np.float64(0.0004233414209178953)], [np.float64(7.34356802756785e-05), np.float64(8.594288951921385e-05), np.float64(15.69497), np.float64(7.968928489744617e-05)], [np.float64(9.861683164567811e-06), np.float64(1.645586867280763e-05), np.float64(50.112454), np.float64(1.3158775918687722e-05)], [np.float64(4.7355474330660544e-07), np.float64(3.3062791123557166e-06), np.float64(149.886184), np.float64(1.889916927831161e-06)], [np.float64(-4.500356107159662e-09), np.float64(5.844715860918052e-07), np.float64(203.103848), np.float64(2.8998561499232275e-07)], [np.float64(-2.1057908983930332e-08), np.float64(4.476582871904164e-08), np.float64(555.289021), np.float64(1.1853959867555654e-08)], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [np.float64(0.4164911982101316), np.float64(0.4186841096156563), np.float64(0.525138), np.float64(0.41758765391289393)]]"
