mode,num_runs,t_eachsimulation,packet_drop_len,is_exp_drop,queue_size,rho,theta,lambda,mu,gamma,results_lossrates,results_state_probabilities,avg_packet_loss_rate,variance_packet_loss_rate,loss_confidence,state_probabilities_confidence
waitroom,10,10000000.0,10000,True,10000000,0.12,0.005,15.0,125,0.625,"[np.float64(0.005137), np.float64(0.004938), np.float64(0.004961), np.float64(0.00498), np.float64(0.005019), np.float64(0.004873), np.float64(0.004999), np.float64(0.00496), np.float64(0.004943), np.float64(0.004891)]","[array([2.15543171e-07, 6.93769070e-08, 7.19610261e-08, 0.00000000e+00,
       0.00000000e+00, 2.65964969e-08, 0.00000000e+00, 9.29449680e-07,
       0.00000000e+00, 6.82013820e-09, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 2.22216403e-08, 0.00000000e+00, 4.23427183e-06,
       5.47499310e-06, 1.18158114e-05, 4.43927766e-05, 1.20929946e-04,
       2.62164950e-04, 6.03267190e-04, 1.34277567e-03, 2.72890283e-03,
       5.00291994e-03, 8.44495537e-03, 1.34697879e-02, 1.98547873e-02,
       2.81658808e-02, 3.73522812e-02, 4.68829187e-02, 5.60669688e-02,
       6.41145227e-02, 6.95316097e-02, 7.21477017e-02, 7.14030476e-02,
       5.02437318e-01]), array([7.99563515e-07, 5.18353085e-08, 7.82590304e-09, 1.26020848e-06,
       9.19806776e-08, 0.00000000e+00, 0.00000000e+00, 8.45179462e-07,
       4.43968339e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.67540516e-06,
       3.55210173e-06, 6.80756689e-06, 2.11491702e-05, 1.01876549e-04,
       2.49408570e-04, 6.32969883e-04, 1.32088345e-03, 2.62507656e-03,
       4.84715562e-03, 8.22416069e-03, 1.29987703e-02, 1.93799349e-02,
       2.76405314e-02, 3.70693212e-02, 4.64926960e-02, 5.59811393e-02,
       6.36522226e-02, 6.87785083e-02, 7.13359912e-02, 7.12866366e-02,
       5.07346432e-01]), array([5.29502997e-07, 7.19504846e-08, 1.51209720e-07, 6.12142484e-07,
       3.34518120e-08, 0.00000000e+00, 0.00000000e+00, 5.83413191e-07,
       0.00000000e+00, 5.21886852e-08, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.52932004e-07,
       3.13227834e-06, 5.36846490e-06, 2.77446890e-05, 7.09306075e-05,
       2.15577022e-04, 5.87913325e-04, 1.31338805e-03, 2.66904743e-03,
       4.97984217e-03, 8.52924181e-03, 1.36304929e-02, 2.01840396e-02,
       2.78167912e-02, 3.71994120e-02, 4.66897502e-02, 5.59572721e-02,
       6.37519265e-02, 6.90679497e-02, 7.18877061e-02, 7.17841980e-02,
       5.03625789e-01]), array([2.57980367e-07, 1.29611785e-07, 4.86870777e-08, 2.21587590e-07,
       0.00000000e+00, 8.63487440e-09, 0.00000000e+00, 2.42181242e-07,
       0.00000000e+00, 3.43429475e-09, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.94446100e-07,
       3.29739013e-06, 1.01902792e-05, 1.83412848e-05, 7.05709928e-05,
       2.30565295e-04, 6.07345651e-04, 1.33377125e-03, 2.66427294e-03,
       4.99444804e-03, 8.58326834e-03, 1.36907718e-02, 2.03175432e-02,
       2.79803933e-02, 3.74539120e-02, 4.67773891e-02, 5.61459108e-02,
       6.37037221e-02, 6.92624561e-02, 7.19628886e-02, 7.15525120e-02,
       5.02635223e-01]), array([2.30418951e-07, 8.07970771e-07, 2.21828722e-08, 2.30041373e-07,
       0.00000000e+00, 8.72852586e-09, 0.00000000e+00, 2.34231232e-07,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.99324294e-08,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.24570696e-06,
       2.84227449e-06, 8.24140446e-06, 2.46303596e-05, 9.42507797e-05,
       2.43225806e-04, 6.33437115e-04, 1.33366823e-03, 2.57878704e-03,
       4.78881417e-03, 8.45686841e-03, 1.35386044e-02, 2.01102304e-02,
       2.84207650e-02, 3.75887571e-02, 4.73567272e-02, 5.65285803e-02,
       6.43060337e-02, 6.97823740e-02, 7.24199985e-02, 7.18136216e-02,
       4.99966693e-01]), array([1.27802658e-06, 4.90751103e-08, 1.28214254e-08, 1.01458980e-07,
       5.92947419e-09, 0.00000000e+00, 0.00000000e+00, 5.47220435e-07,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.19141631e-08,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.13807405e-07,
       1.96054651e-06, 1.55817025e-05, 4.02338821e-05, 8.92577787e-05,
       2.69911762e-04, 6.51064271e-04, 1.39739490e-03, 2.70252947e-03,
       4.94433354e-03, 8.38734571e-03, 1.32276290e-02, 1.98793079e-02,
       2.78529925e-02, 3.71452084e-02, 4.67475844e-02, 5.63401605e-02,
       6.39405790e-02, 6.92365642e-02, 7.20204760e-02, 7.16306528e-02,
       5.03476791e-01]), array([4.91085791e-07, 8.34264475e-07, 1.60555687e-08, 1.01218832e-07,
       0.00000000e+00, 7.20786540e-08, 0.00000000e+00, 3.80908342e-07,
       0.00000000e+00, 1.82974206e-08, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.32188925e-06,
       5.15130839e-06, 1.77812327e-05, 3.48294112e-05, 1.03487988e-04,
       2.60359357e-04, 6.09460262e-04, 1.30930762e-03, 2.66183396e-03,
       5.05344366e-03, 8.42508100e-03, 1.33954557e-02, 2.01536549e-02,
       2.85465370e-02, 3.75923441e-02, 4.70384467e-02, 5.59659686e-02,
       6.38984729e-02, 6.91002339e-02, 7.15420956e-02, 7.13234903e-02,
       5.02959329e-01]), array([1.98711646e-06, 7.38205473e-07, 2.72606652e-08, 1.61544381e-06,
       3.28692469e-08, 0.00000000e+00, 0.00000000e+00, 6.46964595e-08,
       1.06255322e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11766861e-06,
       3.08162513e-06, 4.19029631e-06, 2.85311412e-05, 9.10267510e-05,
       2.84160043e-04, 6.63934482e-04, 1.36600990e-03, 2.81221311e-03,
       5.11613379e-03, 8.52826683e-03, 1.35712267e-02, 2.02308964e-02,
       2.82111610e-02, 3.74653186e-02, 4.70492730e-02, 5.60974132e-02,
       6.35908390e-02, 6.93355018e-02, 7.17241731e-02, 7.14381744e-02,
       5.02382881e-01]), array([2.48512297e-07, 1.44235544e-07, 3.11981490e-08, 5.70051152e-07,
       3.45393131e-08, 0.00000000e+00, 0.00000000e+00, 5.61561967e-07,
       0.00000000e+00, 2.90532685e-08, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.26852338e-07,
       4.13823277e-06, 1.32887528e-05, 3.93968159e-05, 1.12746302e-04,
       2.97047349e-04, 6.55864003e-04, 1.41490050e-03, 2.79298995e-03,
       5.16851746e-03, 8.49691951e-03, 1.35729346e-02, 2.00366187e-02,
       2.79787897e-02, 3.71635828e-02, 4.67499642e-02, 5.56279725e-02,
       6.35146437e-02, 6.85391345e-02, 7.16357199e-02, 7.17764578e-02,
       5.04406227e-01]), array([5.36690033e-08, 2.12563085e-06, 6.93788216e-09, 8.84506469e-08,
       0.00000000e+00, 2.69838754e-08, 0.00000000e+00, 1.55851039e-07,
       0.00000000e+00, 6.07189804e-08, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.08710985e-06,
       7.60950066e-06, 1.02688701e-05, 3.40358071e-05, 9.46221244e-05,
       2.55344604e-04, 6.43211003e-04, 1.36273379e-03, 2.71892555e-03,
       4.95243278e-03, 8.47088147e-03, 1.35729928e-02, 2.01874228e-02,
       2.81351546e-02, 3.72975689e-02, 4.69918559e-02, 5.62984120e-02,
       6.35557200e-02, 6.89977388e-02, 7.17961230e-02, 7.10900240e-02,
       5.03523316e-01])]",0.00497,5.42387777777778e-09,"[np.float64(0.004917416123696264), np.float64(0.005022783876303736), np.float64(2.120033), np.float64(0.0049701)]","[[np.float64(1.7840504543054128e-07), np.float64(1.0398787819590878e-06), np.float64(141.424144), np.float64(6.091419136948145e-07)], [np.float64(2.8748199395871086e-08), np.float64(9.756831431214687e-07), np.float64(188.551453), np.float64(5.022156712586699e-07)], [np.float64(8.105298041848233e-09), np.float64(7.112275986415877e-08), np.float64(159.078648), np.float64(3.96140289530035e-08)], [np.float64(8.65588065910956e-08), np.float64(8.735618637701478e-07), np.float64(163.938363), np.float64(4.800603351806217e-07)], [np.float64(-1.3666347927836707e-09), np.float64(4.1120739549423244e-08), np.float64(213.75088), np.float64(1.9877052378319785e-08)], [np.float64(-2.1077847468879015e-09), np.float64(3.071227007583877e-08), np.float64(229.474884), np.float64(1.4302242664475432e-08)], [0, 0, 0, 0], [np.float64(2.4727128098928117e-07), np.float64(6.616673288372185e-07), np.float64(91.182406), np.float64(4.5446930491324984e-07)], [np.float64(-4.561565654013987e-09), np.float64(1.5566038887948643e-08), np.float64(365.807688), np.float64(5.5022366169673285e-09)], [np.float64(6.34068867733833e-10), np.float64(3.3468488649498117e-08), np.float64(192.5628), np.float64(1.7051278758615976e-08)], [0, 0, 0, 0], [np.float64(-6.458876961940827e-09), np.float64(2.682819547251525e-08), np.float64(326.835406), np.float64(1.0184659255287212e-08)], [0, 0, 0, 0], [np.float64(-2.80472024612565e-09), np.float64(7.249048304142737e-09), np.float64(452.431433), np.float64(2.2221640290085435e-09)], [0, 0, 0, 0], [np.float64(4.1426375035485186e-07), np.float64(2.059754152170701e-06), np.float64(133.021705), np.float64(1.2370089512627765e-06)], [np.float64(2.8477693197891656e-06), np.float64(5.200280929510918e-06), np.float64(58.461653), np.float64(4.024025124650042e-06)], [np.float64(7.215606741384097e-06), np.float64(1.3491269526547397e-05), np.float64(60.614288), np.float64(1.0353438133965747e-05)], [np.float64(2.5144912079364165e-05), np.float64(3.7512155444130884e-05), np.float64(39.475972), np.float64(3.1328533761747524e-05)], [np.float64(8.345445595530749e-05), np.float64(0.00010648550810283146), np.float64(24.250876), np.float64(9.496998202906948e-05)], [np.float64(0.000239564266945466), np.float64(0.0002739886848469132), np.float64(13.406375), np.float64(0.0002567764758961896)], [np.float64(0.0006105819961944479), np.float64(0.0006471114412224782), np.float64(5.808959), np.float64(0.000628846718708463)], [np.float64(0.0013241349286670652), np.float64(0.0013748317419322745), np.float64(3.756757), np.float64(0.0013494833352996698)], [np.float64(0.002644187985359093), np.float64(0.002746727783511869), np.float64(3.80417), np.float64(0.002695457884435481)], [np.float64(0.004903520134416179), np.float64(0.005066088099136062), np.float64(3.261271), np.float64(0.004984804116776121)], [np.float64(0.008383880337075461), np.float64(0.008525517489875917), np.float64(1.675248), np.float64(0.00845469891347569)], [np.float64(0.013316638942009826), np.float64(0.01361709430119425), np.float64(2.231071), np.float64(0.013466866621602038)], [np.float64(0.019838379190597995), np.float64(0.020228508017387247), np.float64(1.947388), np.float64(0.02003344360399262)], [np.float64(0.02787607461742282), np.float64(0.028273724704179857), np.float64(1.41639), np.float64(0.028074899660801338)], [np.float64(0.037198353352831615), np.float64(0.037467187867385496), np.float64(0.720103), np.float64(0.037332770610108555)], [np.float64(0.04670494061758241), np.float64(0.047050380447886), np.float64(0.736896), np.float64(0.046877660532734206)], [np.float64(0.05592266675546709), np.float64(0.056279292852660576), np.float64(0.635686), np.float64(0.05610097980406383)], [np.float64(0.06361775800902424), np.float64(0.0639879784410781), np.float64(0.580257), np.float64(0.06380286822505117)], [np.float64(0.06890839938773095), np.float64(0.06941801483043468), np.float64(0.73683), np.float64(0.06916320710908282)], [np.float64(0.07162355609153795), np.float64(0.0720710186408571), np.float64(0.622797), np.float64(0.07184728736619753)], [np.float64(0.07133589475951801), np.float64(0.07168386826148077), np.float64(0.486609), np.float64(0.07150988151049939)], [np.float64(0.5019476450976935), np.float64(0.5046043546670794), np.float64(0.527883), np.float64(0.5032759998823865)]]"
waitroom,10,10000000.0,10000,True,10000000,0.12,0.01,15.0,125,1.25,"[np.float64(0.009913), np.float64(0.009895), np.float64(0.009862), np.float64(0.010005), np.float64(0.009919), np.float64(0.009953), np.float64(0.009781), np.float64(0.009851), np.float64(0.009894), np.float64(0.009791)]","[array([5.92134582e-06, 7.61552659e-05, 8.34126691e-07, 4.14586175e-04,
       4.74025387e-06, 3.02691190e-06, 1.83074620e-07, 1.65048625e-03,
       1.83884136e-05, 1.74787313e-05, 3.18929194e-07, 1.47547491e-05,
       2.45590975e-07, 1.99442472e-07, 0.00000000e+00, 5.05383191e-03,
       1.20338432e-02, 2.37737172e-02, 4.07778923e-02, 6.05780934e-02,
       7.93613321e-02, 9.41422027e-02, 1.01643780e-01, 1.01041373e-01,
       9.19272658e-02, 7.80593679e-02, 6.17812704e-02, 4.57086380e-02,
       3.19833373e-02, 2.11117506e-02, 1.30958966e-02, 7.79341159e-03,
       4.43300825e-03, 2.38258468e-03, 1.22050976e-03, 5.95550411e-04,
       1.19294024e-01]), array([4.62996785e-06, 7.22252481e-05, 4.10811564e-07, 4.00464311e-04,
       3.96717543e-06, 3.22544990e-06, 9.89556590e-08, 1.72829192e-03,
       1.67252504e-05, 1.83249025e-05, 2.07420925e-07, 1.62955086e-05,
       1.10970766e-07, 2.26694433e-07, 0.00000000e+00, 5.12162266e-03,
       1.22041709e-02, 2.40065853e-02, 4.10360783e-02, 6.06257708e-02,
       7.98099583e-02, 9.44853163e-02, 1.02078885e-01, 1.00739064e-01,
       9.20186245e-02, 7.76955017e-02, 6.13685754e-02, 4.53608871e-02,
       3.18377106e-02, 2.10539943e-02, 1.31453816e-02, 7.74373912e-03,
       4.24617123e-03, 2.32874829e-03, 1.20211857e-03, 5.84583564e-04,
       1.19041308e-01]), array([3.97647668e-06, 7.02406179e-05, 9.01892982e-07, 4.09239389e-04,
       5.24598396e-06, 3.71722117e-06, 0.00000000e+00, 1.75277048e-03,
       1.76593780e-05, 1.69904597e-05, 6.24536418e-07, 1.65799138e-05,
       2.36723530e-07, 3.66904303e-07, 0.00000000e+00, 5.15745734e-03,
       1.21547557e-02, 2.38288820e-02, 4.04117340e-02, 5.99272366e-02,
       7.94530105e-02, 9.43655262e-02, 1.02216937e-01, 1.00963321e-01,
       9.24750227e-02, 7.76562289e-02, 6.14247743e-02, 4.56628660e-02,
       3.21974774e-02, 2.12107327e-02, 1.31417626e-02, 7.73662914e-03,
       4.32018819e-03, 2.30844432e-03, 1.20017895e-03, 5.48897390e-04,
       1.19339388e-01]), array([7.33188036e-06, 6.71733352e-05, 8.44037834e-07, 4.27102343e-04,
       3.76316712e-06, 3.02577350e-06, 4.30251763e-07, 1.67182647e-03,
       1.91912697e-05, 1.64707653e-05, 5.60130751e-07, 1.70139696e-05,
       2.85480435e-07, 1.39246368e-07, 0.00000000e+00, 5.05907729e-03,
       1.20298754e-02, 2.38283227e-02, 4.06289859e-02, 6.07577074e-02,
       7.95498847e-02, 9.39867786e-02, 1.01434186e-01, 1.00769506e-01,
       9.20217725e-02, 7.80931967e-02, 6.19082716e-02, 4.59046165e-02,
       3.21004784e-02, 2.09213104e-02, 1.31550350e-02, 7.80930992e-03,
       4.37515588e-03, 2.29887034e-03, 1.22010462e-03, 6.01357657e-04,
       1.19311038e-01]), array([3.02584096e-06, 6.49148921e-05, 5.19972405e-07, 4.04297325e-04,
       3.40187668e-06, 3.72563791e-06, 4.44771045e-08, 1.72978634e-03,
       1.70614394e-05, 1.53003348e-05, 1.13437969e-07, 1.86063029e-05,
       3.34249939e-07, 1.66385349e-07, 0.00000000e+00, 4.97915796e-03,
       1.20996420e-02, 2.36768157e-02, 4.04771675e-02, 5.99908459e-02,
       7.92066459e-02, 9.39226934e-02, 1.01310677e-01, 1.00867003e-01,
       9.23105390e-02, 7.82644242e-02, 6.18660697e-02, 4.62868247e-02,
       3.21351076e-02, 2.11934412e-02, 1.33261993e-02, 7.87331843e-03,
       4.45030965e-03, 2.43296548e-03, 1.24187711e-03, 6.03320673e-04,
       1.19223656e-01]), array([1.17092899e-05, 8.20727297e-05, 1.19171649e-06, 4.59020695e-04,
       4.70258734e-06, 5.93654965e-06, 0.00000000e+00, 1.82438000e-03,
       1.83150797e-05, 1.75472217e-05, 3.76842193e-07, 1.69235281e-05,
       9.71410994e-08, 6.87092134e-07, 0.00000000e+00, 5.20757192e-03,
       1.21317425e-02, 2.38431677e-02, 4.06338372e-02, 5.98851677e-02,
       7.88483029e-02, 9.40376422e-02, 1.01730903e-01, 1.01118012e-01,
       9.25017860e-02, 7.81834409e-02, 6.15460867e-02, 4.56791331e-02,
       3.19016343e-02, 2.10241936e-02, 1.33126138e-02, 7.86758578e-03,
       4.44107604e-03, 2.38952559e-03, 1.25039912e-03, 5.96373842e-04,
       1.19426845e-01]), array([4.69919545e-06, 6.67005007e-05, 3.13186846e-07, 4.12596089e-04,
       3.05226530e-06, 4.16496602e-06, 1.14894272e-07, 1.71803648e-03,
       1.93494495e-05, 1.68340152e-05, 3.68064321e-07, 1.49528014e-05,
       4.92502803e-07, 4.16517426e-07, 0.00000000e+00, 4.95985860e-03,
       1.19101865e-02, 2.40123687e-02, 4.03258899e-02, 6.00367645e-02,
       7.96986333e-02, 9.44492364e-02, 1.01982991e-01, 1.00594535e-01,
       9.16905588e-02, 7.79550782e-02, 6.15839668e-02, 4.60059560e-02,
       3.22338380e-02, 2.13357050e-02, 1.32423769e-02, 7.71114223e-03,
       4.39465873e-03, 2.38928865e-03, 1.24551322e-03, 6.18067255e-04,
       1.19361295e-01]), array([4.29963721e-06, 5.88385822e-05, 9.11893131e-07, 4.22728973e-04,
       2.87116420e-06, 3.61377600e-06, 7.73614494e-08, 1.71058842e-03,
       1.67296386e-05, 2.00424868e-05, 3.34885236e-07, 1.96250820e-05,
       3.71235185e-07, 3.47679988e-07, 4.90526694e-08, 4.93645076e-03,
       1.19360761e-02, 2.37023704e-02, 4.03719924e-02, 6.03676740e-02,
       7.98836547e-02, 9.44164071e-02, 1.01703437e-01, 1.00553715e-01,
       9.19063184e-02, 7.83246818e-02, 6.20741745e-02, 4.58170249e-02,
       3.19179982e-02, 2.10171872e-02, 1.31709833e-02, 7.85147925e-03,
       4.41025596e-03, 2.34812979e-03, 1.18650927e-03, 5.82534935e-04,
       1.19259516e-01]), array([3.79427374e-06, 7.43495851e-05, 5.05753152e-07, 4.11820455e-04,
       4.60297371e-06, 3.51292453e-06, 3.08895706e-08, 1.62751355e-03,
       1.69614760e-05, 1.74448401e-05, 3.23314244e-07, 1.70604084e-05,
       8.22807373e-07, 6.39566652e-07, 0.00000000e+00, 4.93727010e-03,
       1.19479433e-02, 2.37590036e-02, 4.05689542e-02, 6.02282225e-02,
       7.91926302e-02, 9.43327011e-02, 1.02220706e-01, 1.01108268e-01,
       9.21964879e-02, 7.80843155e-02, 6.15426952e-02, 4.57716708e-02,
       3.18587811e-02, 2.10434305e-02, 1.31530372e-02, 7.81582351e-03,
       4.41964857e-03, 2.40683457e-03, 1.24059711e-03, 6.12637480e-04,
       1.19378958e-01]), array([1.15647658e-05, 7.85447815e-05, 1.22422322e-06, 4.77051465e-04,
       5.24791832e-06, 4.06170494e-06, 5.25174794e-09, 1.79152465e-03,
       1.63157934e-05, 1.95744619e-05, 6.36228835e-07, 1.86195458e-05,
       1.42646833e-07, 1.18950316e-07, 0.00000000e+00, 5.03207668e-03,
       1.21521303e-02, 2.38455934e-02, 4.04679377e-02, 6.02741218e-02,
       7.90997100e-02, 9.45227352e-02, 1.02164453e-01, 1.00908353e-01,
       9.24417647e-02, 7.80306213e-02, 6.15232169e-02, 4.55086842e-02,
       3.17192947e-02, 2.09773914e-02, 1.31017128e-02, 7.78923797e-03,
       4.39869419e-03, 2.44839814e-03, 1.26578784e-03, 6.43926714e-04,
       1.19259525e-01])]",0.009886,4.7180444444444695e-09,"[np.float64(0.00983726354869777), np.float64(0.00993553645130223), np.float64(0.994021), np.float64(0.0098864)]","[[np.float64(3.8391790058206364e-06), np.float64(8.351355737326151e-06), np.float64(74.027544), np.float64(6.095267371573393e-06)], [np.float64(6.61350300007765e-05), np.float64(7.610807769126717e-05), np.float64(14.022539), np.float64(7.112155384602183e-05)], [np.float64(5.394022499919368e-07), np.float64(9.921206123289165e-07), np.float64(59.120027), np.float64(7.657614311604267e-07)], [np.float64(0.0004060800141415479), np.float64(0.00044170142968014494), np.float64(8.403443), np.float64(0.00042389072191084643)], [np.float64(3.5355460957045598e-06), np.float64(4.783527088619748e-06), np.float64(30.002885), np.float64(4.159536592162154e-06)], [np.float64(3.1967574593802996e-06), np.float64(4.405425643245108e-06), np.float64(31.797924), np.float64(3.8010915513127037e-06)], [np.float64(5.086947203822601e-09), np.float64(1.9194429007924852e-07), np.float64(189.672811), np.float64(9.851561864153555e-08)], [np.float64(0.0016771734559460074), np.float64(0.0017638674591818314), np.float64(5.038824), np.float64(0.0017205204575639194)], [np.float64(1.6895199124408453e-05), np.float64(1.8444238527812917e-05), np.float64(8.766633), np.float64(1.7669718826110685e-05)], [np.float64(1.6590470856247515e-05), np.float64(1.8611172995032648e-05), np.float64(11.480726), np.float64(1.760082192564008e-05)], [np.float64(2.6305951169951877e-07), np.float64(5.096985055606703e-07), np.float64(63.833435), np.float64(3.8637900863009457e-07)], [np.float64(1.5924989849259696e-05), np.float64(1.816137211120028e-05), np.float64(13.121859), np.float64(1.7043180980229988e-05)], [np.float64(1.5875584943061745e-07), np.float64(4.6911393812444676e-07), np.float64(98.860654), np.float64(3.139348937775321e-07)], [np.float64(1.8621234837175055e-07), np.float64(4.754835400223732e-07), np.float64(87.433275), np.float64(3.308479441970619e-07)], [np.float64(-6.1912177998153466e-09), np.float64(1.6001751673567495e-08), np.float64(452.431433), np.float64(4.905266936876075e-09)], [np.float64(0.004976841346584777), np.float64(0.005112033697152708), np.float64(2.680028), np.float64(0.005044437521868742)], [np.float64(0.01198580171084537), np.float64(0.012134271492385457), np.float64(1.231089), np.float64(0.012060036601615413)], [np.float64(0.023747607214222005), np.float64(0.023907758133385998), np.float64(0.672121), np.float64(0.023827682673804)], [np.float64(0.040417198590788815), np.float64(0.040722895294466606), np.float64(0.753503), np.float64(0.04057004694262771)], [np.float64(0.06004494092545351), np.float64(0.06048938000925866), np.float64(0.737448), np.float64(0.060267160467356085)], [np.float64(0.07917290417477313), np.float64(0.0796478483464475), np.float64(0.598088), np.float64(0.07941037626061032)], [np.float64(0.09410654571315284), np.float64(0.09442570213989877), np.float64(0.33857), np.float64(0.09426612392652581)], [np.float64(0.10161228271081216), np.float64(0.10208510833597956), np.float64(0.464243), np.float64(0.10184869552339586)], [np.float64(0.1007230719143106), np.float64(0.10100955787283675), np.float64(0.284025), np.float64(0.10086631489357367)], [np.float64(0.09195004943808827), np.float64(0.09234797861383096), np.float64(0.431832), np.float64(0.09214901402595961)], [np.float64(0.0778782983157709), np.float64(0.07819107308364373), np.float64(0.400815), np.float64(0.07803468569970731)], [np.float64(0.06149639594997534), np.float64(0.06182742433610928), np.float64(0.536844), np.float64(0.06166191014304231)], [np.float64(0.04558557611614485), np.float64(0.04595568416784979), np.float64(0.808615), np.float64(0.04577063014199732)], [np.float64(0.03186640136944542), np.float64(0.03211073014963227), np.float64(0.7638), np.float64(0.031988565759538845)], [np.float64(0.020999583828617684), np.float64(0.021178243558715663), np.float64(0.847174), np.float64(0.021088913693666674)], [np.float64(0.013126118813285672), np.float64(0.013242881002849686), np.float64(0.885602), np.float64(0.013184499908067679)], [np.float64(0.0077591533245411235), np.float64(0.007839182063127139), np.float64(1.026119), np.float64(0.007799167693834132)], [np.float64(0.004344146417899495), np.float64(0.004433686922989483), np.float64(2.04015), np.float64(0.004388916670444489)], [np.float64(0.0023369857080627705), np.float64(0.002409772265118547), np.float64(3.06679), np.float64(0.0023733789865906588)], [np.float64(0.0012090945242445698), np.float64(0.0012456245894310219), np.float64(2.976313), np.float64(0.0012273595568377958)], [np.float64(0.0005808817781154413), np.float64(0.0006165682059312736), np.float64(5.960404), np.float64(0.0005987249920233575)], [np.float64(0.11921312904039551), np.float64(0.11936598140396655), np.float64(0.128136), np.float64(0.11928955522218103)]]"
